task_id,category,difficulty,workflow,condition,trial_index,latency_ms,correct,confidence,coverage_pct,repair_iterations,cache_status,provider_used,error_type,http_status,timestamp
caesar_cipher,String and Text Processing,Easy,run,warm,1,491.11,True,,,0,miss,unknown,,200,2026-07-25T07:07:59.063117+00:00
caesar_cipher,String and Text Processing,Easy,run,warm,2,1503.2,True,,,0,miss,unknown,,200,2026-07-25T07:08:03.570663+00:00
caesar_cipher,String and Text Processing,Easy,run,warm,3,1482.17,True,,,0,miss,unknown,,200,2026-07-25T07:08:08.059095+00:00
caesar_cipher,String and Text Processing,Easy,run,warm,4,493.97,True,,,0,miss,unknown,,200,2026-07-25T07:08:11.559317+00:00
remove_duplicate_chars,String and Text Processing,Easy,run,cold,0,6800.71,True,,,0,miss,unknown,,200,2026-07-25T07:08:21.362291+00:00
remove_duplicate_chars,String and Text Processing,Easy,run,warm,0,476.2,True,,,0,miss,unknown,,200,2026-07-25T07:08:24.843840+00:00
remove_duplicate_chars,String and Text Processing,Easy,run,warm,1,428.49,True,,,0,miss,unknown,,200,2026-07-25T07:08:28.274648+00:00
remove_duplicate_chars,String and Text Processing,Easy,run,warm,2,496.79,True,,,0,miss,unknown,,200,2026-07-25T07:08:31.775313+00:00
remove_duplicate_chars,String and Text Processing,Easy,run,warm,3,1718.52,True,,,0,miss,unknown,,200,2026-07-25T07:08:36.498891+00:00
remove_duplicate_chars,String and Text Processing,Easy,run,warm,4,460.32,True,,,0,miss,unknown,,200,2026-07-25T07:08:39.960512+00:00
word_frequency,String and Text Processing,Easy,run,cold,0,4119.81,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:08:47.083106+00:00
word_frequency,String and Text Processing,Easy,run,warm,0,385.04,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:08:50.472557+00:00
word_frequency,String and Text Processing,Easy,run,warm,1,552.34,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:08:54.029151+00:00
word_frequency,String and Text Processing,Easy,run,warm,2,426.5,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:08:57.460185+00:00
word_frequency,String and Text Processing,Easy,run,warm,3,937.07,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:09:01.402458+00:00
word_frequency,String and Text Processing,Easy,run,warm,4,450.07,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:09:04.858516+00:00
levenshtein_distance,String and Text Processing,Hard,run,cold,0,11151.15,False,,,0,miss,unknown,logic_error,500,2026-07-25T07:09:19.015366+00:00
levenshtein_distance,String and Text Processing,Hard,run,warm,0,12171.22,False,,,0,miss,unknown,logic_error,500,2026-07-25T07:09:34.193275+00:00
levenshtein_distance,String and Text Processing,Hard,run,warm,1,11207.54,False,,,0,miss,unknown,logic_error,500,2026-07-25T07:09:48.405318+00:00
levenshtein_distance,String and Text Processing,Hard,run,warm,2,10949.0,False,,,0,miss,unknown,logic_error,500,2026-07-25T07:10:02.359809+00:00
levenshtein_distance,String and Text Processing,Hard,run,warm,3,11118.87,False,,,0,miss,unknown,logic_error,500,2026-07-25T07:10:16.480759+00:00
levenshtein_distance,String and Text Processing,Hard,run,warm,4,10798.16,False,,,0,miss,unknown,logic_error,500,2026-07-25T07:10:30.281856+00:00
is_anagram,String and Text Processing,Easy,run,cold,0,6894.93,True,,,0,miss,unknown,,200,2026-07-25T07:10:40.180350+00:00
is_anagram,String and Text Processing,Easy,run,warm,0,515.56,True,,,0,miss,unknown,,200,2026-07-25T07:10:43.697795+00:00
is_anagram,String and Text Processing,Easy,run,warm,1,459.89,True,,,0,miss,unknown,,200,2026-07-25T07:10:47.163108+00:00
is_anagram,String and Text Processing,Easy,run,warm,2,517.55,True,,,0,miss,unknown,,200,2026-07-25T07:10:50.687300+00:00
is_anagram,String and Text Processing,Easy,run,warm,3,387.85,True,,,0,miss,unknown,,200,2026-07-25T07:10:54.080622+00:00
is_anagram,String and Text Processing,Easy,run,warm,4,470.13,True,,,0,miss,unknown,,200,2026-07-25T07:10:57.554745+00:00
truncate_string,String and Text Processing,Easy,run,cold,0,3920.0,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:04.481345+00:00
truncate_string,String and Text Processing,Easy,run,warm,0,471.29,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:07.953780+00:00
truncate_string,String and Text Processing,Easy,run,warm,1,523.9,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:11.534180+00:00
truncate_string,String and Text Processing,Easy,run,warm,2,473.93,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:15.009704+00:00
truncate_string,String and Text Processing,Easy,run,warm,3,497.98,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:18.513280+00:00
truncate_string,String and Text Processing,Easy,run,warm,4,495.98,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:22.014581+00:00
count_words,String and Text Processing,Easy,run,cold,0,4293.38,True,,,0,miss,unknown,,200,2026-07-25T07:11:29.314869+00:00
count_words,String and Text Processing,Easy,run,warm,0,508.1,True,,,0,miss,unknown,,200,2026-07-25T07:11:32.828158+00:00
count_words,String and Text Processing,Easy,run,warm,1,392.99,True,,,0,miss,unknown,,200,2026-07-25T07:11:36.224702+00:00
count_words,String and Text Processing,Easy,run,warm,2,391.5,True,,,0,miss,unknown,,200,2026-07-25T07:11:39.622894+00:00
count_words,String and Text Processing,Easy,run,warm,3,517.25,True,,,0,miss,unknown,,200,2026-07-25T07:11:43.144065+00:00
count_words,String and Text Processing,Easy,run,warm,4,517.36,True,,,0,miss,unknown,,200,2026-07-25T07:11:46.663553+00:00
snake_to_camel,String and Text Processing,Easy,run,cold,0,3917.55,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:53.588077+00:00
snake_to_camel,String and Text Processing,Easy,run,warm,0,580.25,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:11:57.172753+00:00
snake_to_camel,String and Text Processing,Easy,run,warm,1,375.87,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:12:00.551889+00:00
snake_to_camel,String and Text Processing,Easy,run,warm,2,577.55,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:12:04.134762+00:00
snake_to_camel,String and Text Processing,Easy,run,warm,3,583.26,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:12:07.721170+00:00
snake_to_camel,String and Text Processing,Easy,run,warm,4,566.64,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:12:11.292792+00:00
camel_to_snake,String and Text Processing,Medium,run,cold,0,4042.49,True,,,0,miss,unknown,,200,2026-07-25T07:12:18.337063+00:00
camel_to_snake,String and Text Processing,Medium,run,warm,0,390.62,True,,,0,miss,unknown,,200,2026-07-25T07:12:21.732195+00:00
camel_to_snake,String and Text Processing,Medium,run,warm,1,599.04,True,,,0,miss,unknown,,200,2026-07-25T07:12:25.332985+00:00
camel_to_snake,String and Text Processing,Medium,run,warm,2,684.21,True,,,0,miss,unknown,,200,2026-07-25T07:12:29.018976+00:00
camel_to_snake,String and Text Processing,Medium,run,warm,3,499.5,True,,,0,miss,unknown,,200,2026-07-25T07:12:32.525190+00:00
camel_to_snake,String and Text Processing,Medium,run,warm,4,509.11,True,,,0,miss,unknown,,200,2026-07-25T07:12:36.040255+00:00
count_substring,String and Text Processing,Easy,run,cold,0,6911.25,True,,,0,miss,unknown,,200,2026-07-25T07:12:45.956544+00:00
count_substring,String and Text Processing,Easy,run,warm,0,524.48,True,,,0,miss,unknown,,200,2026-07-25T07:12:49.485454+00:00
count_substring,String and Text Processing,Easy,run,warm,1,490.82,True,,,0,miss,unknown,,200,2026-07-25T07:12:52.980875+00:00
count_substring,String and Text Processing,Easy,run,warm,2,533.57,True,,,0,miss,unknown,,200,2026-07-25T07:12:56.519499+00:00
count_substring,String and Text Processing,Easy,run,warm,3,524.66,True,,,0,miss,unknown,,200,2026-07-25T07:13:00.048160+00:00
count_substring,String and Text Processing,Easy,run,warm,4,478.43,True,,,0,miss,unknown,,200,2026-07-25T07:13:03.529231+00:00
reverse_string,String and Text Processing,Easy,run,cold,0,4030.57,True,,,0,miss,unknown,,200,2026-07-25T07:13:10.562270+00:00
reverse_string,String and Text Processing,Easy,run,warm,0,440.87,True,,,0,miss,unknown,,200,2026-07-25T07:13:14.008375+00:00
reverse_string,String and Text Processing,Easy,run,warm,1,511.66,True,,,0,miss,unknown,,200,2026-07-25T07:13:17.522055+00:00
reverse_string,String and Text Processing,Easy,run,warm,2,496.13,True,,,0,miss,unknown,,200,2026-07-25T07:13:21.024687+00:00
reverse_string,String and Text Processing,Easy,run,warm,3,594.59,True,,,0,miss,unknown,,200,2026-07-25T07:13:24.623393+00:00
reverse_string,String and Text Processing,Easy,run,warm,4,479.18,True,,,0,miss,unknown,,200,2026-07-25T07:13:28.109275+00:00
capitalize_first,String and Text Processing,Easy,run,cold,0,6812.22,True,,,0,miss,unknown,,200,2026-07-25T07:13:37.927841+00:00
capitalize_first,String and Text Processing,Easy,run,warm,0,403.49,True,,,0,miss,unknown,,200,2026-07-25T07:13:41.334667+00:00
capitalize_first,String and Text Processing,Easy,run,warm,1,482.57,True,,,0,miss,unknown,,200,2026-07-25T07:13:44.820549+00:00
capitalize_first,String and Text Processing,Easy,run,warm,2,655.45,True,,,0,miss,unknown,,200,2026-07-25T07:13:48.482612+00:00
capitalize_first,String and Text Processing,Easy,run,warm,3,372.16,True,,,0,miss,unknown,,200,2026-07-25T07:13:51.860217+00:00
capitalize_first,String and Text Processing,Easy,run,warm,4,423.55,True,,,0,miss,unknown,,200,2026-07-25T07:13:55.286259+00:00
remove_whitespace,String and Text Processing,Easy,run,cold,0,6984.88,True,,,0,miss,unknown,,200,2026-07-25T07:14:05.275503+00:00
remove_whitespace,String and Text Processing,Easy,run,warm,0,475.02,True,,,0,miss,unknown,,200,2026-07-25T07:14:08.756911+00:00
remove_whitespace,String and Text Processing,Easy,run,warm,1,474.28,True,,,0,miss,unknown,,200,2026-07-25T07:14:12.237902+00:00
remove_whitespace,String and Text Processing,Easy,run,warm,2,389.94,True,,,0,miss,unknown,,200,2026-07-25T07:14:15.633261+00:00
remove_whitespace,String and Text Processing,Easy,run,warm,3,564.65,True,,,0,miss,unknown,,200,2026-07-25T07:14:19.202257+00:00
remove_whitespace,String and Text Processing,Easy,run,warm,4,576.01,True,,,0,miss,unknown,,200,2026-07-25T07:14:22.784938+00:00
is_palindrome_str,String and Text Processing,Easy,run,cold,0,3910.12,True,,,0,miss,unknown,,200,2026-07-25T07:14:29.700677+00:00
is_palindrome_str,String and Text Processing,Easy,run,warm,0,625.07,True,,,0,miss,unknown,,200,2026-07-25T07:14:33.331835+00:00
is_palindrome_str,String and Text Processing,Easy,run,warm,1,577.76,True,,,0,miss,unknown,,200,2026-07-25T07:14:36.916213+00:00
is_palindrome_str,String and Text Processing,Easy,run,warm,2,413.36,True,,,0,miss,unknown,,200,2026-07-25T07:14:40.335809+00:00
is_palindrome_str,String and Text Processing,Easy,run,warm,3,471.58,True,,,0,miss,unknown,,200,2026-07-25T07:14:43.814052+00:00
is_palindrome_str,String and Text Processing,Easy,run,warm,4,493.69,True,,,0,miss,unknown,,200,2026-07-25T07:14:47.309550+00:00
longest_word,String and Text Processing,Easy,run,cold,0,10408.24,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:15:00.722934+00:00
longest_word,String and Text Processing,Easy,run,warm,0,476.3,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:15:04.206334+00:00
longest_word,String and Text Processing,Easy,run,warm,1,405.0,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:15:07.618400+00:00
longest_word,String and Text Processing,Easy,run,warm,2,492.14,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:15:11.119779+00:00
longest_word,String and Text Processing,Easy,run,warm,3,391.14,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:15:14.521432+00:00
longest_word,String and Text Processing,Easy,run,warm,4,486.86,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:15:18.012463+00:00
char_frequency,String and Text Processing,Easy,run,cold,0,7091.45,True,,,0,miss,unknown,,200,2026-07-25T07:15:28.109601+00:00
char_frequency,String and Text Processing,Easy,run,warm,0,485.08,True,,,0,miss,unknown,,200,2026-07-25T07:15:31.605372+00:00
char_frequency,String and Text Processing,Easy,run,warm,1,405.67,True,,,0,miss,unknown,,200,2026-07-25T07:15:35.019202+00:00
char_frequency,String and Text Processing,Easy,run,warm,2,498.76,True,,,0,miss,unknown,,200,2026-07-25T07:15:38.526976+00:00
char_frequency,String and Text Processing,Easy,run,warm,3,397.54,True,,,0,miss,unknown,,200,2026-07-25T07:15:41.931124+00:00
char_frequency,String and Text Processing,Easy,run,warm,4,487.77,True,,,0,miss,unknown,,200,2026-07-25T07:15:45.421016+00:00
strip_html_tags,String and Text Processing,Medium,run,cold,0,6720.08,True,,,0,miss,unknown,,200,2026-07-25T07:15:55.151378+00:00
strip_html_tags,String and Text Processing,Medium,run,warm,0,461.19,True,,,0,miss,unknown,,200,2026-07-25T07:15:58.620061+00:00
strip_html_tags,String and Text Processing,Medium,run,warm,1,587.58,True,,,0,miss,unknown,,200,2026-07-25T07:16:02.216261+00:00
strip_html_tags,String and Text Processing,Medium,run,warm,2,398.39,True,,,0,miss,unknown,,200,2026-07-25T07:16:05.620630+00:00
strip_html_tags,String and Text Processing,Medium,run,warm,3,495.83,True,,,0,miss,unknown,,200,2026-07-25T07:16:09.119096+00:00
strip_html_tags,String and Text Processing,Medium,run,warm,4,538.48,True,,,0,miss,unknown,,200,2026-07-25T07:16:12.660630+00:00
repeat_string,String and Text Processing,Easy,run,cold,0,7135.49,True,,,0,miss,unknown,,200,2026-07-25T07:16:22.798475+00:00
repeat_string,String and Text Processing,Easy,run,warm,0,478.89,True,,,0,miss,unknown,,200,2026-07-25T07:16:26.278963+00:00
repeat_string,String and Text Processing,Easy,run,warm,1,438.58,True,,,0,miss,unknown,,200,2026-07-25T07:16:29.719324+00:00
repeat_string,String and Text Processing,Easy,run,warm,2,413.72,True,,,0,miss,unknown,,200,2026-07-25T07:16:33.139881+00:00
repeat_string,String and Text Processing,Easy,run,warm,3,479.72,True,,,0,miss,unknown,,200,2026-07-25T07:16:36.621312+00:00
repeat_string,String and Text Processing,Easy,run,warm,4,495.8,True,,,0,miss,unknown,,200,2026-07-25T07:16:40.123960+00:00
find_all_indices,String and Text Processing,Medium,run,cold,0,7319.54,True,,,0,miss,unknown,,200,2026-07-25T07:16:50.446306+00:00
find_all_indices,String and Text Processing,Medium,run,warm,0,455.25,True,,,0,miss,unknown,,200,2026-07-25T07:16:53.909589+00:00
find_all_indices,String and Text Processing,Medium,run,warm,1,514.78,True,,,0,miss,unknown,,200,2026-07-25T07:16:57.426882+00:00
find_all_indices,String and Text Processing,Medium,run,warm,2,558.21,True,,,0,miss,unknown,,200,2026-07-25T07:17:00.992070+00:00
find_all_indices,String and Text Processing,Medium,run,warm,3,458.26,True,,,0,miss,unknown,,200,2026-07-25T07:17:04.459862+00:00
find_all_indices,String and Text Processing,Medium,run,warm,4,489.64,True,,,0,miss,unknown,,200,2026-07-25T07:17:07.955049+00:00
is_prime,Numerical and Mathematical,Easy,run,cold,0,471.69,True,,,0,miss,unknown,,200,2026-07-25T07:17:11.438282+00:00
is_prime,Numerical and Mathematical,Easy,run,warm,0,461.5,True,,,0,miss,unknown,,200,2026-07-25T07:17:14.908757+00:00
is_prime,Numerical and Mathematical,Easy,run,warm,1,559.11,True,,,0,miss,unknown,,200,2026-07-25T07:17:18.475533+00:00
is_prime,Numerical and Mathematical,Easy,run,warm,2,503.27,True,,,0,miss,unknown,,200,2026-07-25T07:17:21.985297+00:00
is_prime,Numerical and Mathematical,Easy,run,warm,3,477.36,True,,,0,miss,unknown,,200,2026-07-25T07:17:25.465668+00:00
is_prime,Numerical and Mathematical,Easy,run,warm,4,430.91,True,,,0,miss,unknown,,200,2026-07-25T07:17:28.903971+00:00
fibonacci,Numerical and Mathematical,Easy,run,cold,0,3891.47,True,,,0,miss,unknown,,200,2026-07-25T07:17:35.808298+00:00
fibonacci,Numerical and Mathematical,Easy,run,warm,0,572.55,True,,,0,miss,unknown,,200,2026-07-25T07:17:39.392492+00:00
fibonacci,Numerical and Mathematical,Easy,run,warm,1,575.36,True,,,0,miss,unknown,,200,2026-07-25T07:17:42.977122+00:00
fibonacci,Numerical and Mathematical,Easy,run,warm,2,571.92,True,,,0,miss,unknown,,200,2026-07-25T07:17:46.560165+00:00
fibonacci,Numerical and Mathematical,Easy,run,warm,3,469.76,True,,,0,miss,unknown,,200,2026-07-25T07:17:50.041544+00:00
fibonacci,Numerical and Mathematical,Easy,run,warm,4,471.59,True,,,0,miss,unknown,,200,2026-07-25T07:17:53.523321+00:00
factorial,Numerical and Mathematical,Easy,run,cold,0,3852.72,True,,,0,miss,unknown,,200,2026-07-25T07:18:00.383884+00:00
factorial,Numerical and Mathematical,Easy,run,warm,0,576.45,True,,,0,miss,unknown,,200,2026-07-25T07:18:03.965126+00:00
factorial,Numerical and Mathematical,Easy,run,warm,1,450.97,True,,,0,miss,unknown,,200,2026-07-25T07:18:07.421725+00:00
factorial,Numerical and Mathematical,Easy,run,warm,2,544.77,True,,,0,miss,unknown,,200,2026-07-25T07:18:10.973625+00:00
factorial,Numerical and Mathematical,Easy,run,warm,3,538.63,True,,,0,miss,unknown,,200,2026-07-25T07:18:14.516788+00:00
factorial,Numerical and Mathematical,Easy,run,warm,4,575.4,True,,,0,miss,unknown,,200,2026-07-25T07:18:18.100528+00:00
gcd,Numerical and Mathematical,Easy,run,cold,0,6610.89,True,,,0,miss,unknown,,200,2026-07-25T07:18:27.715692+00:00
gcd,Numerical and Mathematical,Easy,run,warm,0,590.42,True,,,0,miss,unknown,,200,2026-07-25T07:18:31.309047+00:00
gcd,Numerical and Mathematical,Easy,run,warm,1,486.56,True,,,0,miss,unknown,,200,2026-07-25T07:18:34.806017+00:00
gcd,Numerical and Mathematical,Easy,run,warm,2,486.7,True,,,0,miss,unknown,,200,2026-07-25T07:18:38.302916+00:00
gcd,Numerical and Mathematical,Easy,run,warm,3,439.68,True,,,0,miss,unknown,,200,2026-07-25T07:18:41.753144+00:00
gcd,Numerical and Mathematical,Easy,run,warm,4,458.1,True,,,0,miss,unknown,,200,2026-07-25T07:18:45.220951+00:00
lcm,Numerical and Mathematical,Easy,run,cold,0,6475.54,True,,,0,miss,unknown,,200,2026-07-25T07:18:54.703967+00:00
lcm,Numerical and Mathematical,Easy,run,warm,0,421.21,True,,,0,miss,unknown,,200,2026-07-25T07:18:58.134283+00:00
lcm,Numerical and Mathematical,Easy,run,warm,1,580.92,True,,,0,miss,unknown,,200,2026-07-25T07:19:01.722701+00:00
lcm,Numerical and Mathematical,Easy,run,warm,2,477.3,True,,,0,miss,unknown,,200,2026-07-25T07:19:05.208954+00:00
lcm,Numerical and Mathematical,Easy,run,warm,3,489.21,True,,,0,miss,unknown,,200,2026-07-25T07:19:08.703687+00:00
lcm,Numerical and Mathematical,Easy,run,warm,4,554.23,True,,,0,miss,unknown,,200,2026-07-25T07:19:12.268926+00:00
is_perfect_number,Numerical and Mathematical,Medium,run,cold,0,6516.39,True,,,0,miss,unknown,,200,2026-07-25T07:19:21.791967+00:00
is_perfect_number,Numerical and Mathematical,Medium,run,warm,0,478.16,True,,,0,miss,unknown,,200,2026-07-25T07:19:25.273317+00:00
is_perfect_number,Numerical and Mathematical,Medium,run,warm,1,578.41,True,,,0,miss,unknown,,200,2026-07-25T07:19:28.856937+00:00
is_perfect_number,Numerical and Mathematical,Medium,run,warm,2,477.48,True,,,0,miss,unknown,,200,2026-07-25T07:19:32.338844+00:00
is_perfect_number,Numerical and Mathematical,Medium,run,warm,3,580.41,True,,,0,miss,unknown,,200,2026-07-25T07:19:35.923048+00:00
is_perfect_number,Numerical and Mathematical,Medium,run,warm,4,481.83,True,,,0,miss,unknown,,200,2026-07-25T07:19:39.409583+00:00
sieve_of_eratosthenes,Numerical and Mathematical,Medium,run,cold,0,3892.09,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:19:46.305470+00:00
sieve_of_eratosthenes,Numerical and Mathematical,Medium,run,warm,0,536.08,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:19:49.846718+00:00
sieve_of_eratosthenes,Numerical and Mathematical,Medium,run,warm,1,683.76,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:19:53.535551+00:00
sieve_of_eratosthenes,Numerical and Mathematical,Medium,run,warm,2,385.66,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:19:56.927458+00:00
sieve_of_eratosthenes,Numerical and Mathematical,Medium,run,warm,3,566.8,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:00.500129+00:00
sieve_of_eratosthenes,Numerical and Mathematical,Medium,run,warm,4,577.36,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:04.082949+00:00
power_mod,Numerical and Mathematical,Medium,run,cold,0,6620.44,True,,,0,miss,unknown,,200,2026-07-25T07:20:13.707555+00:00
power_mod,Numerical and Mathematical,Medium,run,warm,0,509.86,True,,,0,miss,unknown,,200,2026-07-25T07:20:17.219133+00:00
power_mod,Numerical and Mathematical,Medium,run,warm,1,443.55,True,,,0,miss,unknown,,200,2026-07-25T07:20:20.669292+00:00
power_mod,Numerical and Mathematical,Medium,run,warm,2,477.71,True,,,0,miss,unknown,,200,2026-07-25T07:20:24.153654+00:00
power_mod,Numerical and Mathematical,Medium,run,warm,3,443.76,True,,,0,miss,unknown,,200,2026-07-25T07:20:27.603500+00:00
power_mod,Numerical and Mathematical,Medium,run,warm,4,608.88,True,,,0,miss,unknown,,200,2026-07-25T07:20:31.219044+00:00
count_prime_factors,Numerical and Mathematical,Medium,run,cold,0,4058.93,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:38.283898+00:00
count_prime_factors,Numerical and Mathematical,Medium,run,warm,0,416.55,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:41.707175+00:00
count_prime_factors,Numerical and Mathematical,Medium,run,warm,1,534.01,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:45.244754+00:00
count_prime_factors,Numerical and Mathematical,Medium,run,warm,2,450.44,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:48.701926+00:00
count_prime_factors,Numerical and Mathematical,Medium,run,warm,3,508.91,False,,,0,miss,unknown,edge_case_miss,200,2026-07-25T07:20:52.213168+00:00
